764,0,68.971,1
728,0.0341,42.5,1
806,0,69.247,1
807,0.0076,79.858,1
786,0.0733,95.455,1
809,0.0735,74.194,1
767,0,25,1
733,0.0108,79.412,1
679,0,77.386,1
817,0.0042,100,1
681,0.027,55.556,1
809,0,45,1
695,0,72.798,1
767,0,76.101,1
634,0,59.859,1
800,0.0164,0.001,1
764,0.0076,81.328,1
722,0,95,1
766,0,80.036,1
721,0.0735,62.614,1
692,0,45.942,1
657,0,100,1
711,0.0372,95,1
799,0,18.787,1
748,0,43.333,1
793,0.0386,66.926,1
751,0.0386,68.2,1
766,0.0076,55.773,1
694,0.0628,83.17,1
621,0.0224,89.242,1
676,0,100,1
726,0,0,1
815,0,41.392,1
753,0,46.776,1
650,0.0727,83.927,1
774,0,68.254,1
730,0.0047,78.576,1
719,0,92.792,1
689,0,91.984,1
778,0.0047,65.847,1
697,0.0064,86.549,1
695,0.0727,96.443,1
692,0.024,86.003,1
643,0.0064,47.113,1
710,0.0115,31.111,1
758,0.0108,34.058,1
793,0.0386,86.911,1
781,0,53.976,1
700,0.0117,96.5,1
672,0.0628,93.362,1
768,0.0108,69.97,1
761,0,50,1
710,0,71.429,1
718,0.0432,65,1
760,0.1059,71.351,1
782,0.0164,0,1
784,0.0386,75.617,1
752,0.0245,71.429,1
782,0.0108,82.857,1
633,0,81.4,1
783,0,71.829,1
630,0,59.818,1
784,0,90.772,1
778,0.0386,80,1
703,0,72.889,1
775,0.0064,90,1
676,0,96.5,1
632,0.0042,100,1
720,0,60,1
814,0,100,1
632,0.0042,100,1
712,0.0108,97.639,1
801,0.0064,80.769,1
722,0,72.64,1
724,0.0115,77.18,1
672,0,86.375,1
700,0.0076,0.001,1
766,0.0386,65.953,1
675,0.0167,80.523,1
709,0.0064,96.5,1
644,0,98.428,1
654,0.0079,76.231,1
770,0,68.421,1
585,0,66.675,1
734,0.0177,69.273,1
734,0.1059,22.332,1
749,0.0341,44.445,1
653,0.0079,74.39,1
757,0.0076,72.308,1
755,0.0683,71.216,1
679,0,95,1
681,0,79.764,1
816,0.0372,66.102,1
740,0.1523,80,1
783,0.0224,82.5,1
669,0.0224,69.538,1
712,0,64.45,1
767,0.0224,33.408,1
699,0.1523,66.666,1
680,0.0076,91.379,1
694,0,94.854,1
662,0.011,78.75,1
778,0.0224,85.633,1
748,0,80,1
800,0,75,1
783,0.0064,0,1
683,0.0108,75.984,1
660,0,96.86,1
629,0,68.889,1
654,0.0628,95.62,1
640,0,79.745,1
706,0.0081,98.189,1
685,0.0683,17.143,1
736,0.0108,71.31,1
805,0.0177,78.572,1
683,0.0432,80,1
786,0.0628,89.852,1
705,0,89.048,1
681,0,56.42,1
656,0.0258,67.532,1
819,0.0386,43.973,1
717,0.0386,50.202,1
808,0,39.63,1
753,0,97.143,1
801,0,89.043,1
786,0.1523,44.74,1
659,0,61.357,1
788,0,25,1
759,0.0076,89.091,1
697,0,83.544,1
633,0.0115,96.5,1
763,0,90,1
651,0,95.75,1
799,0,59.206,1
709,0.1523,68.455,1
674,0,16.462,1
788,0.0224,88.355,1
812,0,100,1
785,0,99.724,1
728,0,84.211,1
819,0,100,1
693,0,93.731,1
693,0.0117,45.358,1
738,0,76.923,1
725,0,66.857,1
761,0.0386,67.888,1
664,0.0117,100,1
673,0.0341,69.856,1
654,0,95,1
784,0.0386,45.803,1
789,0.0386,58.426,1
788,0,0.001,1
645,0.0117,85.331,1
765,0,42.381,1
684,0.0727,113.679,1
683,0,130,1
644,0,95,1
680,0.0167,69.736,1
774,0,64.074,1
693,0.0496,87.234,1
801,0,52.5,1
705,0.0386,59.896,1
786,0,76.653,1
738,0.0108,58.223,1
752,0,30.34,1
772,0,0,1
705,0,72.727,1
658,0.0341,50.717,1
820,0.0341,50,1
648,0.0166,67.833,1
733,0,68.182,1
775,0,61,1
794,0.0028,90,1
817,0.1523,68.018,1
665,0,100,1
744,0,23.077,1
640,0,89.17,1
710,0,65.01,1
705,0.0518,82.3,1
730,0,49.778,1
752,0,0,1
771,0,93.515,1
811,0,81.067,1
790,0,80,1
782,0,96.5,1
717,0.0047,47.058,1
748,0.0386,74.004,1
820,0.0386,53.371,1
787,0.0386,54.987,1
695,0,0,1
761,0.015,95,1
676,0.0224,55.556,1
803,0,96.5,1
698,0,100,1
692,0.0021,66.279,1
728,0.1059,58.935,1
790,0,90,1
698,0,83.857,1
796,0.0214,80,1
807,0.0628,97.088,1
619,0,100,1
633,0,96.5,1
734,0,94.872,1
671,0.024,54.733,1
676,0.0735,85.5,1
801,0,38.185,1
766,0,61.536,1
797,0,102.587,1
723,0,79.838,1
696,0,76.14,1
702,0,83.333,1
775,0,64.235,1
789,0.0108,40,1
631,0,79.782,1
727,0.0177,70.909,1
625,0.0177,75.833,1
602,0.0628,34.262,1
771,0,87.829,1
724,0.0064,95.348,1
781,0,92.302,1
702,0.0303,16.614,1
776,0,0.001,1
717,0.0224,77,1
670,0.1523,53.838,1
784,0,9227900,1
677,0.0341,39.48,1
749,0,132.6,1
786,0,0,1
799,0,119.167,1
801,0,27.778,1
707,0,78.014,1
792,0.0047,77.542,1
684,0,100,1
738,0,62.222,1
763,0.0628,100,1
722,0,93.077,1
717,0.0386,75.789,1
763,0,80.944,1
684,0,60.125,1
790,0,0.006,1
800,0,73.076,1
689,0,79.636,1
735,0,0,1
775,0,32.267,1
721,0.0496,76,1
770,0.0224,58.244,1
691,0.0386,71.028,1
734,0,75,1
803,0,69.565,1
766,0,47.5,1
793,0,73.928,1
791,0.0108,60.574,1
813,0,48.684,1
804,0,94.58,1
595,0.0258,95.652,1
726,0,77.239,1
795,0.0224,76.8,1
760,0.0224,51.46,1
708,0.0073,86.34,1
650,0.0046,64.972,1
634,0,0,1
634,0,80,1
775,0,80,1
686,0.0341,57.143,1
701,0.0496,79.737,1
779,0.0177,40.143,1
819,0,50.77,1
706,0.0386,84.028,1
804,0.0386,66.365,1
796,0.0432,64.846,1
715,0,80,1
718,0.0341,63.14,1
705,0,59.88,1
760,0.0224,78.961,1
818,0.0432,95.333,1
779,0,79.402,1
633,0,51.658,1
691,0,14.924,1
631,0.0046,84.719,1
704,0,69.231,1
762,0,77.844,1
790,0.0432,23.75,1
714,0,79.074,1
621,0,74.389,1
658,0.0386,62.168,1
806,0,89.84,1
754,0,0.238,1
771,0.1523,86.667,1
793,0,80,1
810,0,95,1
688,0.0073,47.619,1
656,0.0224,64.587,1
782,0.0386,14.979,1
631,0,95,1
697,0,72.222,1
680,0.0496,83.535,1
759,0,42.967,1
657,0.0064,100,1
673,0.0727,67.2,1
771,0,86.957,1
704,0.0073,70.401,1
748,0,71.539,1
786,0.0028,80,1
766,0,77.323,1
807,0.0386,73,1
704,0.0064,69.744,1
786,0,59.543,1
695,0,77.696,1
653,0,96.5,1
813,0.0224,40.288,1
752,0,58.982,1
651,0,81.758,1
777,0.0477,84.365,1
697,0,47.412,1
755,0,100,1
773,0.0157,75,1
747,0,78,1
808,0.0386,91.218,1
756,0.015,95,1
787,0.0733,75,1
736,0.0224,60.156,1
659,0,66,1
739,0.0477,78.947,1
621,0.0628,72.214,1
785,0,44.081,1
778,0,88.367,1
805,0.0341,50.38,1
738,0,68.902,1
705,0.0727,95.789,1
821,0.0046,75,1
817,0.015,94.989,1
708,0.0028,85.39,1
692,0.0067,90,1
775,0,0.001,1
766,0.0386,65.349,1
703,0.0386,58.904,1
724,0.0076,119.445,1
790,0,80,1
743,0.0076,79.915,1
787,0.0076,82.857,1
808,0.0735,93.038,1
722,0,85.79,1
753,0.0167,60,1
811,0,69.125,1
668,0,59.694,1
695,0,63.478,1
726,0.1523,79.31,1
783,0,92.252,1
812,0.0245,34.884,1
727,0.0047,85.333,1
759,0,100,1
642,0,77.546,1
751,0.0076,89.732,1
640,0,95.246,1
725,0.0167,49.257,1
697,0.0073,71.529,1
655,0.0258,68.623,1
794,0.0735,49.355,1
713,0,57.629,1
796,0,91.705,1
714,0,48.938,1
706,0,48.498,1
714,0.0727,81.5,1
637,0,58.986,1
749,0,76.768,1
725,0,79.508,1
761,0,79.536,1
819,0,93.223,1
662,0.0117,37.777,1
673,0,0,1
642,0.0727,85.781,1
663,0.0021,92.239,1
712,0,284675,1
790,0,80.75,1
726,0.0727,84.486,1
773,0,80,1
588,0.0046,90,1
785,0.0076,73,1
780,0,86.298,1
733,0,300,1
801,0,93.118,1
662,0,82.602,1
804,0.0386,60.19,1
780,0.0386,56.962,1
804,0.0386,53.286,1
797,0.0386,78.183,1
676,0.0628,59,1
757,0,60.765,1
807,0,0,1
630,0.0386,34.669,1
785,0,95,1
788,0.0733,85,1
801,0,0,1
772,0,75,1
711,0,100,1
719,0.0628,85.106,1
657,0.0628,79.361,1
753,0,0,1
766,0,64.738,1
735,0.1059,0,1
783,0,95,1
727,0,94.997,1
789,0.0303,96.955,1
723,0,26.744,1
664,0,69.529,1
757,0,52.808,1
622,0.0117,78.68,1
797,0,23.356,1
765,0,80,1
796,0,76.514,1
814,0.0108,47.692,1
805,0,47.059,1
814,0.0341,50.045,1
745,0,61.29,1
804,0,28,1
636,0.0117,82.803,1
641,0,68.483,1
790,0.0164,53.03,1
712,0.0113,88.083,1
724,0.0177,57.778,1
800,0,33.613,1
811,0,95,1
768,0.0113,84,1
661,0.011,80.584,1
804,0,61.538,1
724,0.0477,96.5,1
672,0,66.681,1
729,0,80,1
694,0.0386,64.371,1
814,0,31.293,1
809,0.0115,32.595,1
698,0,68.432,1
764,0,77.979,1
627,0.0115,68.333,1
649,0.0047,87.424,1
787,0,90,1
777,0,75.957,1
739,0.0108,77.646,1
810,0,95,1
758,0.0386,59.891,1
668,0.0628,68.889,1
0,0.0076,100,1
732,0.0224,74.667,1
815,0.0341,47.778,1
695,0.0064,98.333,1
687,0.0113,89.552,1
704,0.0386,87.245,1
770,0,76.802,1
773,0,30.844,1
737,0.0224,19.729,1
776,0.0628,89.563,1
812,0.0064,95,1
696,0.0386,98.524,1
718,0,96.5,1
669,0.024,57.46,1
755,0,101.351,1
766,0.0733,70,1
773,0.0683,89.064,1
791,0.0042,75,1
646,0,30.453,1
808,0.0064,80,1
648,0,96.5,1
709,0.0064,79.999,1
789,0.0683,60,1
671,0.0099,86.487,1
695,0.0245,95,1
707,0.0028,80,1
782,0,0,1
656,0.0171,90,1
691,0.0213,72.727,1
692,0.0064,100,1
661,0.0073,81.47,1
797,0.0076,66.347,1
602,0.0042,95,1
647,0,100,1
658,0.0082,96.5,1
728,0.0064,96.991,1
606,0,90,1
772,0.0386,82.258,1
798,0,52.941,1
633,0.0094,96.5,1
711,0,100,1
712,0,55.6,1
727,0,80,1
750,0.0099,66.667,1
682,0,52.917,1
647,0.0099,70,1
803,0,55,1
660,0.0386,79.65,1
773,0,57.794,1
607,0.0064,100,1
698,0.1523,64.167,1
801,0.0341,50.463,1
631,0,965,1
808,0,95,1
685,0,90.381,1
778,0,67.721,1
664,0,17.664,1
719,0,93.452,1
785,0.0073,111,1
738,0.0386,84.027,1
740,0.0386,52.666,1
801,0.0076,88.605,1
674,0,0.001,1
738,0.0341,84.853,1
688,0,100,1
622,0,54.652,1
688,0,96.5,1
658,0.0115,90.538,1
794,0.0042,95,1
628,0.0064,96.5,1
657,0,87.5,1
808,0.0064,60,1
728,0.015,80,1
717,0,47.619,1
788,0.0386,70.433,1
744,0.0064,90,1
765,0.0341,75.37,1
690,0,96.5,1
773,0,69.25,1
802,0,2.667,1
670,0.0115,64,1
800,0.0157,44.445,1
689,0.0081,73.905,1
743,0.0042,95,1
667,0,97.316,1
789,0,75,1
728,0,57.143,1
700,0.0042,91.228,1
686,0.0735,102.738,1
662,0.0386,92.916,1
681,0,79.231,1
820,0.0067,80,1
675,0,100,1
759,0,95,1
813,0.0372,80,1
779,0,80,1
645,0,84.147,1
705,0,97.75,1
814,0.1059,61.045,1
732,0,95,1
776,0.0224,0,1
791,0,79.882,1
801,0.0735,0,1
636,0.0386,87.772,1
709,0,50.193,1
756,0,93.509,1
677,0,95,1
647,0.0166,74.2,1
672,0.0386,58.887,1
750,0.0064,90,1
753,0.0172,65.383,1
782,0,46.875,1
787,0,89.993,1
660,0.0099,85.586,1
701,0,96.5,1
666,0,67.783,1
788,0.0028,95,1
814,0.0733,75,1
810,0,24.913,1
635,0,54.172,1
637,0.0117,96.5,1
647,0,91.86,1
750,0.0146,79.97,1
727,0,95.449,1
797,0.1059,80,1
694,0.0149,100,1
662,0,77.143,1
733,0.0157,98.188,1
738,0,81.18,1
662,0.0477,87.5,1
711,0,96.5,1
765,0.0108,94.768,1
686,0.0028,100,1
721,0,80,1
694,0.0245,96.5,1
633,0.0386,0,1
751,0,69.565,1
774,0.0108,65.574,1
698,0.0735,76.619,1
740,0.0146,85.294,1
760,0,74.917,1
799,0,72.875,1
756,0,90,1
682,0.024,25.623,1
643,0,96.5,1
805,0,80,1
752,0.0735,99.944,1
631,0.0052,83.334,1
707,0.0028,96.396,1
781,0.0094,100,1
774,0.0028,100,1
661,0,96.5,1
790,0.0117,95,1
649,0.0167,60,1
815,0.0113,51.538,1
720,0,113.242,1
720,0,79.604,1
704,0,83.333,1
696,0.1059,80.778,1
793,0,80,1
808,0,23.529,1
726,0.0735,74.294,1
665,0.0167,92.92,1
616,0,92.814,1
738,0,83.535,1
637,0.0117,83.334,1
677,0.0177,0,1
709,0.0496,85.516,1
780,0.0386,73.347,1
680,0,103.541,1
628,0.0079,76.923,1
711,0,96.5,1
632,0,103.508,1
800,0,37.813,1
663,0.0042,95,1
737,0,100,1
819,0,27.952,1
645,0.0386,85.909,1
742,0.0224,71.817,1
766,0.0064,95,1
703,0.0047,64.118,1
768,0,15.385,1
800,0,9.211,1
803,0,25.556,1
780,0.0113,37.839,1
794,0,100,1
774,0,100,1
747,0.0386,63.753,1
663,0,68.667,1
812,0,25,1
643,0.0046,63.55,1
714,0.0477,91.667,1
812,0,27.778,1
791,0.0341,71.361,1
662,0.0117,96.5,1
781,0.0295,96.5,1
809,0,95,1
702,0,60,1
810,0.0735,88.544,1
763,0,55.556,1
664,0.0094,96.5,1
801,0.0386,66.49,1
793,0,93.024,1
812,0,80,1
708,0.0733,92.857,1
734,0.0341,0.001,1
639,0,63.077,1
656,0.0341,54.63,1
729,0.0076,67.952,1
786,0.0386,46.641,1
694,0.0628,85.583,1
657,0,38.9,1
720,0.0042,100,1
673,0,54.338,1
803,0.0386,61.758,1
746,0.0386,100.339,1
620,0.0628,78.267,1
802,0.0067,90,1
715,0.0735,69.523,1
725,0,29.167,1
811,0.0064,80,1
673,0.0088,96.371,1
692,0,95,1
670,0.0727,83.06,1
752,0.0167,51.563,1
750,0,53.273,1
746,0,95,1
633,0,31.947,1
746,0,95,1
819,0,80,1
619,0,80.214,1
813,0.0432,48.6,1
704,0.0683,78.076,1
628,0.0047,91.634,1
694,0,80,1
642,0,90,1
727,0,80,1
804,0.0341,20,1
634,0,67.324,1
673,0,79.385,1
714,0,96.5,1
674,0.0518,75.619,1
697,0,38.447,1
766,0,96.486,1
668,0,78.626,1
760,0,58.19,1
802,0,46.794,1
724,0.0416,98.189,1
788,0,85.964,1
623,0,78.704,1
756,0.0076,69.222,1
679,0,80.714,1
778,0,68.095,1
750,0.0042,100,1
625,0.019,80,1
653,0.0157,95,1
667,0.0295,96.5,1
659,0,83.556,1
755,0.0733,80,1
780,0,26,1
749,0,95,1
767,0,27.972,1
762,0,67.688,1
632,0,0,1
679,0,99.953,1
672,0.1059,60.519,1
815,0,20,1
796,0.1523,82.639,1
812,0,47.279,1
787,0,44.038,1
738,0,0,1
721,0.0434,98.278,1
824,0,21.19,1
790,0,53.167,1
812,0.0164,90.909,1
704,0.0164,81.522,1
794,0,88,1
705,0.0224,76.9,1
649,0.0628,44.638,1
777,0,55.013,1
805,0.0386,81.554,1
739,0.0076,62.222,1
775,0.0157,75,1
784,0.0303,58.234,1
790,0.0496,33.3,1
730,0.0047,85.598,1
734,0.1523,58.508,1
801,0.0683,70.947,1
778,0,46.081,1
671,0.0683,83.788,1
706,0.0628,91.464,1
706,0.0386,93.546,1
630,0.0432,64.286,1
755,0,53,1
779,0.0076,49.405,1
679,0,0,1
748,0,56.71,1
651,0.0177,86.933,1
733,0.0628,83.333,1
611,0.0081,87.289,1
775,0.0683,64.77,1
664,0,44.86,1
675,0.0094,95,1
802,0.0073,60.071,1
803,0,66.05,1
770,0,82.581,1
792,0,48.616,1
774,0.0245,87.5,1
778,0.0064,100,1
625,0.0064,53.52,1
638,0,25,1
771,0.0164,83.276,1
759,0.0386,54.004,1
777,0.0386,73.249,1
720,0.0386,58.422,1
809,0.0386,71,1
790,0.0386,71.643,1
731,0.0386,64.598,1
595,0.0021,62.209,1
795,0,66.409,1
802,0,72.254,1
735,0.0386,89.648,1
685,0,124.854,1
652,0,87.471,1
649,0.0076,97.72,1
683,0.0064,100,1
695,0,55.598,1
630,0,100,1
682,0,96.5,1
793,0.0076,68.75,1
755,0,86.511,1
751,0,68.904,1
695,0,84.116,1
722,0,89.575,1
717,0,77.778,1
785,0,54.411,1
653,0,92.759,1
712,0,80,1
721,0,0,1
727,0.011,91.142,1
812,0.0386,9.648,1
819,0.1018,88.182,1
799,0,45.165,1
658,0.0047,97.682,1
744,0.0386,48,1
802,0.0386,78.431,1
761,0.0735,80.068,1
804,0,92.86,1
721,0.1059,30,1
763,0,76.331,1
805,0.0432,66.875,1
685,0.0386,97.77,1
683,0.0386,88.718,1
816,0,88.972,1
798,0.0341,48.571,1
664,0.0117,81.794,1
703,0,66.575,1
743,0,87.714,1
647,0.0064,89.75,1
815,0,91.865,1
777,0,84.444,1
626,0.0258,57.692,1
767,0.0064,62.049,1
786,0,92.464,1
733,0,51.915,1
815,0,87.361,1
744,0,80,1
788,0,59.875,1
670,0.0064,62,1
695,0.0386,76.961,1
754,0.0108,68.25,1
774,0,80,1
724,0,93.018,1
673,0,64.167,1
737,0,95,1
737,0,0,1
807,0,81.855,1
749,0,87.255,1
668,0.0496,64.982,1
714,0,93.478,1
745,0.0076,85.601,1
646,0,100,1
755,0.0073,74.86,1
662,0,88.447,1
656,0,77.303,1
748,0,50.6,1
788,0,87.892,1
734,0,79.992,1
660,0,0,1
803,0.0386,63.435,1
811,0.0386,61,1
818,0.0386,26.872,1
734,0.0341,66.668,1
805,0,96.5,1
796,0,90,1
665,0,100,1
808,0.0073,52.925,1
813,0,95,1
804,0.0735,70.092,1
708,0,95,1
803,0.0432,47.929,1
714,0,69.149,1
751,0.0115,62.022,1
814,0,90,1
773,0.0386,38.55,1
741,0.0224,73.333,1
708,0,45.64,1
716,0,96.5,1
707,0.0733,104.545,1
792,0.0733,72.414,1
726,0.1523,64.997,1
736,0.0341,45.333,1
815,0.0386,41.427,1
817,0.0386,63.525,1
701,0.0076,56.103,1
735,0,0.001,1
775,0,93.279,1
725,0.0386,81.838,1
717,0.0386,54.14,1
807,0.1018,12.5,1
651,0.0735,63.971,1
754,0,84.681,1
791,0.0224,33.422,0
545,0.0028,96.5,0
708,0.0733,85.714,0
546,0.0042,96.5,0
758,0.0518,61.843,0
790,0.0042,100,0
658,0.0077,96.5,0
680,0.0341,41.697,0
798,0.0064,80,0
637,0.0028,96.5,0
763,0.0434,92.353,0
490,0.011,81.481,0
622,0.0028,100,0
553,0.0028,95,0
765,0.0042,100,0
536,0.0028,95,0
520,0.0028,96.5,0
735,0.0108,81.864,0
644,0.1523,33.228,0
626,0.0386,96.5,0
583,0.011,52.326,0
702,0.0117,90,0
786,0.0042,60,0
645,0.0052,93.333,0
665,0.0028,95,0
569,0.0028,95,0
766,0.0733,80,0
697,0.0108,0,0
678,0.0628,96.5,0
803,0.0214,80,0
512,0.0028,96.5,0
612,0.0042,100,0
800,0.0434,66.403,0
608,0.0088,88.889,0
781,0.0295,96.5,0
623,0.0028,100,0
708,0.0214,80,0
778,0.0157,96.583,0
781,0.0157,79.167,0
551,0.0067,85,0
676,0.0028,96.5,0
550,0.0099,92.307,0
798,0.0157,80,0
728,0.0146,82.893,0
656,0.0042,100,0
508,0.0046,80,0
691,0.0042,50,0
663,0.0042,100,0
810,0.0028,80,0
602,0.0047,96.5,0
765,0.0224,57.153,0
711,0.0064,98.745,0
515,0.0042,100,0
754,0.0416,80,0
735,0.0733,88.235,0
653,0.0064,78.707,0
560,0.0028,95,0
544,0.0042,96.5,0
676,0.0064,50,0
667,0.0028,95,0
698,0.0064,90,0
621,0.0042,95,0
773,0.0042,100,0
617,0.0108,0,0
624,0.0028,95,0
726,0.0042,96.5,0
687,0.0028,100,0
541,0.0028,96.5,0
660,0.0042,100,0
651,0.0065,83.334,0
670,0.0079,49.54,0
597,0.0021,73.684,0
770,0.0064,75.733,0
606,0.0042,100,0
756,0.0064,95,0
677,0.1523,83.019,0
723,0.0108,85.714,0
678,0.0108,79.896,0
751,0.0042,96.646,0
638,0.0064,89.873,0
701,0.0028,95,0
576,0.1523,6.897,0
657,0.0042,95,0
797,0.1018,69.728,0
713,0.0076,88.144,0
634,0.0065,80,0
560,0.0064,0,0
740,0.0042,100,0
606,0.0628,88.888,0
727,0.0079,77.143,0
687,0.0076,72.084,0
633,0.0064,96.5,0
710,0.0115,84.211,0
694,0.0416,0.001,0
786,0.0064,68.75,0
663,0.027,90,0
658,0.0177,70.451,0
534,0.0157,80,0
671,0.0042,100,0
700,0.015,66.667,0
666,0.0064,90.909,0
726,0.0518,73.846,0
521,0.0121,90.909,0
772,0.0117,95,0
708,0.1523,55.882,0
601,0.0224,83.799,0
807,0.0146,22.167,0
587,0.0167,44.928,0
703,0.0028,87.302,0
768,0.0245,96.5,0
639,0.0021,59.771,0
603,0.0064,0,0
652,0.0028,96.5,0
601,0.0079,160.001,0
806,0.0028,70,0
717,0.015,0,0
728,0.0028,80,0
0,0.0028,92.852,0
632,0.0021,89.2,0
601,0.0171,95.556,0
660,0.0042,95,0
539,0.0028,95,0
719,0.0477,90.476,0
612,0.027,96.5,0
778,0.0146,61.176,0
799,0.0076,76.677,0
516,0.0021,90,0
541,0.0121,90.909,0
811,0.0341,76.471,0
584,0.0052,86.667,0
757,0.0245,75.385,0
572,0.0064,80,0
549,0.0028,100,0
594,0.0149,96.5,0
501,0.0076,0,0
713,0.0076,57.555,0
572,0.0021,96.875,0
510,0.0079,100,0
764,0.0028,96.5,0
578,0.0628,0,0
584,0.0064,100,0
496,0.0064,0,0
711,0.0042,96.5,0
583,0.0224,100,0
600,0.0028,97.619,0
556,0.0149,80,0
657,0.0064,0,0
538,0.0046,38.356,0
763,0.0434,99.998,0
614,0.0042,96.5,0
573,0.0171,94.444,0
688,0.024,42.063,0
525,0.0028,96.5,0
678,0.0064,93.023,0
592,0.0052,90,0
0,0.0042,96.5,0
685,0.0064,92.363,0
629,0.0258,66.666,0
696,0.015,96.5,0
673,0.0021,107.295,0
796,0.0157,94.444,0
626,0.0258,67.755,0
580,0.0028,96.5,0
528,0.0046,60,0
527,0.0108,95,0
651,0.0628,95.925,0
659,0.0386,75.321,0
0,0.0028,95,0
540,0.0047,94.286,0
747,0.015,87.097,0
626,0.0064,100,0
657,0.0171,87.5,0
667,0.0088,90,0
801,0.0028,0,0
485,0.0028,96.5,0
660,0.0042,100,0
788,0.011,71.357,0
556,0.0028,96.5,0
678,0.0052,96.5,0
629,0.0028,95,0
647,0.0028,80,0
585,0.0258,72,0
547,0.0064,53.333,0
607,0.0052,90,0
0,0.0064,94.999,0
628,0.027,96,0
781,0.0113,9.978,0
671,0.0167,66.375,0
638,0.0028,95,0
802,0.0028,80,0
624,0.0065,83.334,0
541,0.0064,125,0
541,0.0042,95,0
603,0.011,55.556,0
780,0.0214,90,0
787,0.015,100,0
0,0.0064,95,0
537,0.0064,0,0
497,0.0258,50,0
477,0.0064,0,0
522,0.0064,0,0
659,0.0171,100,0
698,0.0166,0.001,0
491,0.0028,95,0
0,0.0028,95,0
658,0.0076,29.003,0
788,0.0224,97.059,0
547,0.0099,28.571,0
703,0.0073,42.958,0
645,0.0117,96.5,0
584,0.0021,62.222,0
525,0.0386,0,0
800,0.0157,90,0
620,0.027,75,0
770,0.0064,100,0
725,0.1523,81.817,0
707,0.0146,103.125,0
697,0.0341,24.286,0
774,0.015,80,0
622,0.0042,100,0
768,0.0477,94.999,0
703,0.015,95.556,0
723,0.0028,96.496,0
724,0.0146,52.542,0
552,0.0149,87.5,0
667,0.0076,64.706,0
813,0.0733,85.714,0
622,0.0047,114.815,0
681,0.019,94.118,0
673,0.0042,96.5,0
636,0.0064,80,0
705,0.0064,100,0
600,0.0028,100,0
567,0.0046,88,0
681,0.0079,47.813,0
495,0.0064,0,0
692,0.0224,71.958,0
805,0.0224,53.405,0
754,0.0224,77.571,0
772,0.0432,79.776,0
